1.000000000000000000e+00,6.652086671574783949e-01,6.617753780951551867e-01,6.615963528475287125e-01,6.727204804735767985e-01,6.707998325562596342e-01,6.567684957289705583e-01,6.575273532414129818e-01,6.559442782618748469e-01,6.662213795282828643e-01,6.678345669279843744e-01,6.694065239258514266e-01,6.585548053440597460e-01,6.739278816131515359e-01,6.707294042448102012e-01,6.713935372186958794e-01,6.521144403968265335e-01,6.574477351916376833e-01,6.613796503030127116e-01,6.649030238019307815e-01,6.663893389382726795e-01,6.569807526572823964e-01,6.651881798615554287e-01,6.510440768162887304e-01,6.626036010288653966e-01,6.632867438942545713e-01,5.375070424470613784e-01,5.422331422331422290e-01,5.344358297591553786e-01,5.404550331508432004e-01,5.431010816449788337e-01,5.398224034369997204e-01,5.322542582284104373e-01,5.443450181977396163e-01,5.340190528786414870e-01,5.395674511103745186e-01,5.371538064305709792e-01,5.331173754221517624e-01,5.258804258804258280e-01,5.415605271901650086e-01,5.430422035862820795e-01,5.385706298664993952e-01,5.338649259075635145e-01,5.353210629432380019e-01,5.199506714168264931e-01,5.321557596315600325e-01,5.255069076912503023e-01,5.351047030552694705e-01,5.342798740401082380e-01,5.352355948597484758e-01,5.301544901275025978e-01,5.444182552481771076e-01,5.392977274591844727e-01,5.353350120429165582e-01,5.355826520714978001e-01,5.389458192521530133e-01,5.412258973902809300e-01,5.410347719679365897e-01,5.425320719067895370e-01,5.359423928487674349e-01,5.337584706076800023e-01
6.652086671574783949e-01,1.000000000000000000e+00,6.639186949315187825e-01,6.543046164607134729e-01,6.610449447970094816e-01,6.570158490346761360e-01,6.592768192926232729e-01,6.586462652572563359e-01,6.515245340882283021e-01,6.623027076049909923e-01,6.581087730469767916e-01,6.682673810507716583e-01,6.566031713792452873e-01,6.634171665897554693e-01,6.566896571668184857e-01,6.605721321802875412e-01,6.466066522476179301e-01,6.529029065451845693e-01,6.488434047137262572e-01,6.593555017250238848e-01,6.582309689208590830e-01,6.577854822497705145e-01,6.621659181673225092e-01,6.407899315624637770e-01,6.553255518384877298e-01,6.607189184514715707e-01,5.332004125128910754e-01,5.335426145399732034e-01,5.340902895152935814e-01,5.339706004946230822e-01,5.406182799380898629e-01,5.345054945054945605e-01,5.324705528270654575e-01,5.431804070369092852e-01,5.312886848876834378e-01,5.340665088366459701e-01,5.313525462359095508e-01,5.294281263907432145e-01,5.235516755532226840e-01,5.315626077957916751e-01,5.440622474280469856e-01,5.316481738009354308e-01,5.249160326273220045e-01,5.261592762947625568e-01,5.148238003207368241e-01,5.259086325270414530e-01,5.188803986248555766e-01,5.286654135338345606e-01,5.282930973063326707e-01,5.325482768559312019e-01,5.265827308464139378e-01,5.431369844116429313e-01,5.357108499965642645e-01,5.326285942382072980e-01,5.292496762282659084e-01,5.347380962276436778e-01,5.401767970944973962e-01,5.361245362066840991e-01,5.365305925629968442e-01,5.318567094325247213e-01,5.351653662915142329e-01
6.617753780951551867e-01,6.639186949315187825e-01,1.000000000000000000e+00,6.542653577750793259e-01,6.654630721868975973e-01,6.679091335994364886e-01,6.592243202081885523e-01,6.585508517949842933e-01,6.442529912529619818e-01,6.607836575535800394e-01,6.584536468689663469e-01,6.686782561103830069e-01,6.531931509226586163e-01,6.598691197152779520e-01,6.595202747940500654e-01,6.635324457065036041e-01,6.430086140076340939e-01,6.536448080260145455e-01,6.486741462140234171e-01,6.556498757558782975e-01,6.582293263265455163e-01,6.565720995636479262e-01,6.556182313758071034e-01,6.360000577525591892e-01,6.591390056529932151e-01,6.632915086081120348e-01,5.341736074600846873e-01,5.330022647275505232e-01,5.300525243566113209e-01,5.315885222856198133e-01,5.413996057836771847e-01,5.315141038305345456e-01,5.291639796380400718e-01,5.358276612556662766e-01,5.319385986630353891e-01,5.342782123365822367e-01,5.303135983807217846e-01,5.313177630761156678e-01,5.222830874256771949e-01,5.289200243187973660e-01,5.395780730438621831e-01,5.271066348137691815e-01,5.248442464860064716e-01,5.275479033601777612e-01,5.089234390824733945e-01,5.237884181221346136e-01,5.209709401709401444e-01,5.298519647327746274e-01,5.251914273538347278e-01,5.358530603246342006e-01,5.206204328471035758e-01,5.347653577780817624e-01,5.358376869281588073e-01,5.290995156921224352e-01,5.339704795026973816e-01,5.351705132621425998e-01,5.386576616895181191e-01,5.369160043202525490e-01,5.370852398827300478e-01,5.284044764408716288e-01,5.314019672855879728e-01
6.615963528475287125e-01,6.543046164607134729e-01,6.542653577750793259e-01,1.000000000000000000e+00,6.614636271235661003e-01,6.574402060950261806e-01,6.484783816177974725e-01,6.494157904742406950e-01,6.452765027967589662e-01,6.535852359763658637e-01,6.578939664510085050e-01,6.642652761841130182e-01,6.470484659065898203e-01,6.553145336225596473e-01,6.556905278380332769e-01,6.552830188679245049e-01,6.397755173623289604e-01,6.463534413252217670e-01,6.463618764828319430e-01,6.538957931524529421e-01,6.511094108645754108e-01,6.541663618406613478e-01,6.535995336636548636e-01,6.364836131681208542e-01,6.550478997789240809e-01,6.492503867339415313e-01,5.149394494409665901e-01,5.254694641775428110e-01,5.211923045613654493e-01,5.253210194969076818e-01,5.267535878948736983e-01,5.265670488568787722e-01,5.199906283162667453e-01,5.315902942751603577e-01,5.191006875138611809e-01,5.257448496621159872e-01,5.231474491826678674e-01,5.237559818453564331e-01,5.161457764178778440e-01,5.250840283829204536e-01,5.319183964658590336e-01,5.217094390646981328e-01,5.112167664016176172e-01,5.255609182515483813e-01,5.019239584925055953e-01,5.172214500970125917e-01,5.110295639218066510e-01,5.214094005918381569e-01,5.192497394928794474e-01,5.223833543505674859e-01,5.182369770431081157e-01,5.286393386152256069e-01,5.301181904632522590e-01,5.216237765313977981e-01,5.241858864027538756e-01,5.231675104556460232e-01,5.270394637436298657e-01,5.256016489891750521e-01,5.261989281945148589e-01,5.232570791284715250e-01,5.251340157633010985e-01
6.727204804735767985e-01,6.610449447970094816e-01,6.654630721868975973e-01,6.614636271235661003e-01,1.000000000000000000e+00,6.716502156482473396e-01,6.643082900803201074e-01,6.626474519146957620e-01,6.617126169237663724e-01,6.676680869502419347e-01,6.665658921424664207e-01,6.782256086122054883e-01,6.651528561686568253e-01,6.685756009563760260e-01,6.654034582132565268e-01,6.673166814831809068e-01,6.566771434836634613e-01,6.621086037702735849e-01,6.660638763307569210e-01,6.657694881717927116e-01,6.687834078562169271e-01,6.682919019619257828e-01,6.647285423670123983e-01,6.491466393051721351e-01,6.641065625136628459e-01,6.700409806600042817e-01,5.363707712007931283e-01,5.401082710888782668e-01,5.351943895962415487e-01,5.401158322353974972e-01,5.447978273157146889e-01,5.413787430075682749e-01,5.356215391802580106e-01,5.468332945508301846e-01,5.398600439077936297e-01,5.388763001992956658e-01,5.370849622818126834e-01,5.354719733564538009e-01,5.273671540053287421e-01,5.363323703397991915e-01,5.445684150590404116e-01,5.373179197070317992e-01,5.331908129145425113e-01,5.341985316193127442e-01,5.185948709491218223e-01,5.314062521641573777e-01,5.243591317753312220e-01,5.335618121740079989e-01,5.363945625077471968e-01,5.414921860032295697e-01,5.299501989260774204e-01,5.423371069871988359e-01,5.412345002397752625e-01,5.355037697052775769e-01,5.369202073675837239e-01,5.417228196595066381e-01,5.410399597820622075e-01,5.435563569295143171e-01,5.428147170433921254e-01,5.363069688602126739e-01,5.391332823927519335e-01
6.707998325562596342e-01,6.570158490346761360e-01,6.679091335994364886e-01,6.574402060950261806e-01,6.716502156482473396e-01,1.000000000000000000e+00,6.586094829087110192e-01,6.694679897011600600e-01,6.548219670610067045e-01,6.607202040434024815e-01,6.587586246632960441e-01,6.723731741793623762e-01,6.566291671574979727e-01,6.717001833431982538e-01,6.642796967144061204e-01,6.704258102020055343e-01,6.528077362942803497e-01,6.593911293850056587e-01,6.583949848706404095e-01,6.630066954235835919e-01,6.621901574746114072e-01,6.582262118491920555e-01,6.685875216637782170e-01,6.477253045436175416e-01,6.626663948035302898e-01,6.599279019466474105e-01,5.370822252076878911e-01,5.405216867964272032e-01,5.347144842006795740e-01,5.372804306923214535e-01,5.411658653846154188e-01,5.386443066127004631e-01,5.353844016945621398e-01,5.426439378380228939e-01,5.334378696597067426e-01,5.369354331139600811e-01,5.343989453736508466e-01,5.374918886081542224e-01,5.243430266084521119e-01,5.328195334879279876e-01,5.447185654991028025e-01,5.349014899306882009e-01,5.323626167705398649e-01,5.361997840471773857e-01,5.150268113231075695e-01,5.303700835315594553e-01,5.270916334661354119e-01,5.314639624310896204e-01,5.288349997238026567e-01,5.363702553816988017e-01,5.267386288727752275e-01,5.438925466011056420e-01,5.410145820497022084e-01,5.335766926096838780e-01,5.347545558794678522e-01,5.382037991821775336e-01,5.386722923915723271e-01,5.396885940416025207e-01,5.411477175443926146e-01,5.351897768453175441e-01,5.378659401150991393e-01
6.567684957289705583e-01,6.592768192926232729e-01,6.592243202081885523e-01,6.484783816177974725e-01,6.643082900803201074e-01,6.586094829087110192e-01,1.000000000000000000e+00,6.474030511237918173e-01,6.473487002288996761e-01,6.580704548443184754e-01,6.549525417807022798e-01,6.662832683012055446e-01,6.481335321114326531e-01,6.536130267647609626e-01,6.565223141467428913e-01,6.560305299204829410e-01,6.428529098020623334e-01,6.515968356284793650e-01,6.487124935808084025e-01,6.558438697739988887e-01,6.525311618062088481e-01,6.548471998830238672e-01,6.544688692905094030e-01,6.322583449235048558e-01,6.531623906404450119e-01,6.535925834291452796e-01,5.251001261864267633e-01,5.242691594988522219e-01,5.207615544055674839e-01,5.229532648326151723e-01,5.277460230011706832e-01,5.196907399565615648e-01,5.199353894579893387e-01,5.311241101484465155e-01,5.198283762392734708e-01,5.205236451643954210e-01,5.216817650099295767e-01,5.209272918861960200e-01,5.106374228923920011e-01,5.207384056275209394e-01,5.287521171392668418e-01,5.194370524814133638e-01,5.160663330714196917e-01,5.215131989191436057e-01,4.989196675900277045e-01,5.151815590531664268e-01,5.112504560995716485e-01,5.189245087900723474e-01,5.167210047734994705e-01,5.192755568950873091e-01,5.115614517041925380e-01,5.328773108325823848e-01,5.273883768419890261e-01,5.170179172101324605e-01,5.189586169905516799e-01,5.240958858659588993e-01,5.290684961460667690e-01,5.248625601513552397e-01,5.295621036518696201e-01,5.232051913914900210e-01,5.221068555318709725e-01
6.575273532414129818e-01,6.586462652572563359e-01,6.585508517949842933e-01,6.494157904742406950e-01,6.626474519146957620e-01,6.694679897011600600e-01,6.474030511237918173e-01,1.000000000000000000e+00,6.468469250466559739e-01,6.624304547218907713e-01,6.626072635867209515e-01,6.729560659156071933e-01,6.490807927266469823e-01,6.603622764320481453e-01,6.628525196486361182e-01,6.573257570308566056e-01,6.455838214296121258e-01,6.532034839064968512e-01,6.512799721996987978e-01,6.562036794838259635e-01,6.587414413368921640e-01,6.573982987095654540e-01,6.550408325504083473e-01,6.406259106008508342e-01,6.571157356699525165e-01,6.535852433462271405e-01,5.263216026287087512e-01,5.305499536708998543e-01,5.264425392544070936e-01,5.293861676956131967e-01,5.330633173778450695e-01,5.305527679639278071e-01,5.266609598497818956e-01,5.373083428820865093e-01,5.254832314554765960e-01,5.268877238374072292e-01,5.258070298818240396e-01,5.258044181329825095e-01,5.182319844189569036e-01,5.297032398584263779e-01,5.361605244750449195e-01,5.264378415763707464e-01,5.236977816584353906e-01,5.239415357167364062e-01,5.062454591180908237e-01,5.228065338755255587e-01,5.158384150547722369e-01,5.236654949726150532e-01,5.242796527912587656e-01,5.298388646408080938e-01,5.163705177619769549e-01,5.334193938228710685e-01,5.295119260056394550e-01,5.291527190912582723e-01,5.299264675676785830e-01,5.347643425518892046e-01,5.353609281396546349e-01,5.299808155434915236e-01,5.352062393584885447e-01,5.286892557673569248e-01,5.295579352004393670e-01
6.559442782618748469e-01,6.515245340882283021e-01,6.442529912529619818e-01,6.452765027967589662e-01,6.617126169237663724e-01,6.548219670610067045e-01,6.473487002288996761e-01,6.468469250466559739e-01,1.000000000000000000e+00,6.500153188509403268e-01,6.474378466038255286e-01,6.592835186302392625e-01,6.442509272697951594e-01,6.533740103145202482e-01,6.488475099804761337e-01,6.555004495490008853e-01,6.347531207062881986e-01,6.455213358070500673e-01,6.445325066534085545e-01,6.426020445048510332e-01,6.496952675999246862e-01,6.405280509047982518e-01,6.502481807400032343e-01,6.329907353792704194e-01,6.565244991658916174e-01,6.448365994194694695e-01,5.280346143776439849e-01,5.299362004106323853e-01,5.220063659312917936e-01,5.235638497587294937e-01,5.286863642668886420e-01,5.284962675260997944e-01,5.252994344016856942e-01,5.326121628181125223e-01,5.214991888406661502e-01,5.293557863378708372e-01,5.252022401991288669e-01,5.264011634411007723e-01,5.165068189377979291e-01,5.238161040253154210e-01,5.348622079858618150e-01,5.235226463661756258e-01,5.212418969634936561e-01,5.213750121725582165e-01,5.047604529013124397e-01,5.199268023523824223e-01,5.142794103451604482e-01,5.237735330493334951e-01,5.231182206639640730e-01,5.245605569724960393e-01,5.167724388032638450e-01,5.359800806129888517e-01,5.294280570558094201e-01,5.260204719378896998e-01,5.234605109939036716e-01,5.289676021147661222e-01,5.285063415835488110e-01,5.270205314838976030e-01,5.261815289244863303e-01,5.276498951210875088e-01,5.274464317579717898e-01
6.662213795282828643e-01,6.623027076049909923e-01,6.607836575535800394e-01,6.535852359763658637e-01,6.676680869502419347e-01,6.607202040434024815e-01,6.580704548443184754e-01,6.624304547218907713e-01,6.500153188509403268e-01,1.000000000000000000e+00,6.579212180431390777e-01,6.677941324007854451e-01,6.529357560399688953e-01,6.615833595605276063e-01,6.595101300272150358e-01,6.609423603446051843e-01,6.477454661892702026e-01,6.600623685546449515e-01,6.518007574557550532e-01,6.539242073144403422e-01,6.604441065972780356e-01,6.562477399945036982e-01,6.536055791214321342e-01,6.415682390807275759e-01,6.600519793805551538e-01,6.593823550388702159e-01,5.299629069927187519e-01,5.362849579612941620e-01,5.325425123422928841e-01,5.350678577799733437e-01,5.371672284515374152e-01,5.352495470268489042e-01,5.327281217381750755e-01,5.359532689776217440e-01,5.288663041542823740e-01,5.340965244605501150e-01,5.304099899935574847e-01,5.297697254685015400e-01,5.282002448646442305e-01,5.308072397695940969e-01,5.390223993137702729e-01,5.312352138000027146e-01,5.287019907778115480e-01,5.277637934553370824e-01,5.103106918583925067e-01,5.284886264216972496e-01,5.212162811448967092e-01,5.311236752977166464e-01,5.273165027172044272e-01,5.324421706961520728e-01,5.235590374930050306e-01,5.392354400537302528e-01,5.402650635332695295e-01,5.314842985982831669e-01,5.329090834281952072e-01,5.353095267179717176e-01,5.394331192025098032e-01,5.382779385742307854e-01,5.352224830786550536e-01,5.316132031613203246e-01,5.351020688707127659e-01
